,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
5,1401921138930880514,1401921138930880512,2021-06-07 17:17:00 ora legale Europa occidentale,2021-06-07,17:17:00,200,2396806668,mariomerlo72,Mario Merlo,,"La somministrazione di un #vaccino è solo l'ultima tappa di un lungo viaggio che coinvolge il punto di vista clinico ed economico, ma anche manageriale. Ce ne parla Francesca Lecci in questo nuovo interessante articolo del nostro blog #LIFE:  https://t.co/Ev30RyXMBh  https://t.co/d6ztZax6ae",it,[],['https://startupitalia.eu/72663-20210205-il-viaggio-di-sola-andata-del-vaccino-antinfluenzale'],['https://pbs.twimg.com/media/E3SfnpcXwAIWe97.jpg'],0,1,6,"['vaccino', 'life']",[],https://twitter.com/mariomerlo72/status/1401921138930880514,False,,1,https://pbs.twimg.com/media/E3SfnpcXwAIWe97.jpg,,,,,,,[],,,,
6,1401910792031813642,1401910792031813632,2021-06-07 16:35:53 ora legale Europa occidentale,2021-06-07,16:35:53,200,138682072,ticinonline,Ticinonline,,Moderna per i ragazzi: c'è la richiesta per l'Ema  #vaccino  #ema  #moderna  https://t.co/6ZAjXSmnW3,it,[],['https://www.tio.ch/1516060'],[],0,0,0,"['vaccino', 'ema', 'moderna']",[],https://twitter.com/Ticinonline/status/1401910792031813642,False,,0,,,,,,,,[],,,,
7,1401875723607068674,1401875723607068672,2021-06-07 14:16:32 ora legale Europa occidentale,2021-06-07,14:16:32,200,14060262,rainews,Rainews,,"#Moderna, richiesta all'#Ema l'autorizzazione all'uso del #vaccino per gli adolescenti   https://t.co/w9XmWlzRtQ",it,[],['https://www.rainews.it/dl/rainews/articoli/Moderna-chiede-ad-Ema-autorizzazione-vaccino-adolescenti-eb3563dc-4d76-4cd3-a43b-c557dd8692fd.html'],[],9,11,21,"['moderna', 'ema', 'vaccino']",[],https://twitter.com/RaiNews/status/1401875723607068674,False,,0,,,,,,,,[],,,,
8,1401874951443976196,1401874951443976192,2021-06-07 14:13:28 ora legale Europa occidentale,2021-06-07,14:13:28,200,258861907,ettore_rosato,Ettore Rosato,,"#Coprifuoco alle 12: importante  passo per la nostra vita, ancora di più per attività del settore ristorazione. Per #Coldiretti l’ora in più vale un balzo del fatturato mensile di 1 miliardo. L’effetto benefico del #vaccino è evidente non solo nel calo dei morti e dei ricoverati  https://t.co/GmkGoFA4ia",it,[],[],['https://pbs.twimg.com/media/E3R11jMXoAM3tfX.jpg'],81,18,59,"['coprifuoco', 'coldiretti', 'vaccino']",[],https://twitter.com/Ettore_Rosato/status/1401874951443976196,False,,1,https://pbs.twimg.com/media/E3R11jMXoAM3tfX.jpg,,,,,,,[],,,,
9,1401845136498245636,1401845136498245632,2021-06-07 12:15:00 ora legale Europa occidentale,2021-06-07,12:15:00,200,299601677,euractivitalia,EURACTIV Italia,,L'#Ue studia un piano alternativo alla sospensione dei #brevetti per aumentare la distribuzione di dosi di #vaccino ai Paesi più poveri. La priorità è l'eliminazione delle restrizioni all'esportazione dei #vaccini e delle loro materie prime.   https://t.co/K2qgxjR9Ja,it,[],['https://euractiv.it/section/salute/news/vaccini-lalternativa-ue-allo-stop-ai-brevetti/'],[],0,1,4,"['ue', 'brevetti', 'vaccino', 'vaccini']",[],https://twitter.com/EURACTIVItalia/status/1401845136498245636,False,,0,,,,,,,,[],,,,
10,1401842903056588802,1401842903056588800,2021-06-07 12:06:07 ora legale Europa occidentale,2021-06-07,12:06:07,200,127230388,pazienti,Pazienti,,#7giugno: bere alcolici dopo il #vaccino anti-#Covid potrebbe interferire con la sua efficacia? Vediamo cosa dicono gli esperti ⤵️  https://t.co/fMMPVLHgXf,it,[],['https://www.pazienti.it/news-di-salute/bere-un-drink-dopo-il-vaccino-anti-covid-si-no-07062021?utm_source=twitter&utm_medium=social&utm_campaign=alcool-vaccino'],[],0,0,0,"['7giugno', 'vaccino', 'covid']",[],https://twitter.com/pazienti/status/1401842903056588802,False,,0,,,,,,,,[],,,,
11,1401836904744620033,1401836904744620032,2021-06-07 11:42:17 ora legale Europa occidentale,2021-06-07,11:42:17,200,54717228,ilmeteoit,IL METEO.it,,"#VACCINO, seconda dose che coincide con le #VACANZE? #Arriva una #SVOLTA!  https://t.co/KTOPsvFsbd",it,[],['https://www.ilmeteo.it/notizie/vaccini-da-fine-giugno-in-una-regione-si-potr-spostare-la-data-della-seconda-dose-i-dettagli-080148'],[],0,0,0,"['vaccino', 'vacanze', 'arriva', 'svolta']",[],https://twitter.com/ilmeteoit/status/1401836904744620033,False,,0,,,,,,,,[],,,,
12,1401836018609893378,1401836018609893376,2021-06-07 11:38:46 ora legale Europa occidentale,2021-06-07,11:38:46,200,210501383,radio1rai,Rai Radio1,,"#Lazio verso la #zonabianca ""Stiamo vincendo. Il virus c'è ancora ma le regole che ci siamo dati e il #vaccino ci permettono di tornare alle nostre vite. Ora bisogna creare lavoro e pensare a chi l'ha perso"" 📻@nzingaretti a @chegiornoRadio1  https://t.co/nD5SzdqzSk",it,"[{'screen_name': 'nzingaretti', 'name': 'nicola zingaretti', 'id': '403544693'}, {'screen_name': 'chegiornoradio1', 'name': 'che giorno è radio1', 'id': '3046618084'}]",['https://www.raiplayradio.it/audio/2021/06/Dal-14-giugno-la-Regione-Lazio--in-zona-in-zona-bianca---Nicola-Zingaretti-a-Radio1-Che-giorno-e-06691135-c372-4d30-96db-ce082f18263d.html'],[],0,2,1,"['lazio', 'zonabianca', 'vaccino']",[],https://twitter.com/Radio1Rai/status/1401836018609893378,False,,0,,,,,,,,[],,,,
13,1401830130444554243,1401830130444554240,2021-06-07 11:15:22 ora legale Europa occidentale,2021-06-07,11:15:22,200,210501383,radio1rai,Rai Radio1,,"🔵#Coronavirus. ""Potrebbe essere prevista la necessità di almeno un'ulteriore dose di #vaccino"". Lo ha detto il Commissario per l'emergenza #Figliuolo in audizione alla Camera sottolineando la necessità che si passi, gradualmente, dall'emergenza alla gestione ordinaria.  https://t.co/6OVs8tXmKq",it,[],[],['https://pbs.twimg.com/media/E3RLjeqWYAEs0nE.jpg'],0,0,2,"['coronavirus', 'vaccino', 'figliuolo']",[],https://twitter.com/Radio1Rai/status/1401830130444554243,False,,1,https://pbs.twimg.com/media/E3RLjeqWYAEs0nE.jpg,,,,,,,[],,,,
14,1401828373362532355,1401828373362532352,2021-06-07 11:08:23 ora legale Europa occidentale,2021-06-07,11:08:23,200,34233655,altroconsumo,Altroconsumo,,"Chi prenota in queste settimane la prima dose di #vaccino potrebbe avere il richiamo proprio nei mesi estivi, in piena #vacanza. Ma si può fare qualcosa per organizzarsi al meglio le vacanze?  Su  https://t.co/4INenbbs4B Proviamo a dare delle risposte 👇🏽  https://t.co/H8homUF7OY",it,[],"['http://altroconsumo.it', 'https://www.altroconsumo.it/salute/dal-medico/speciali/vaccini-vacanze']",[],0,0,2,"['vaccino', 'vacanza']",[],https://twitter.com/Altroconsumo/status/1401828373362532355,False,,0,,,,,,,,[],,,,
15,1401813690463264769,1401813690463264768,2021-06-07 10:10:02 ora legale Europa occidentale,2021-06-07,10:10:02,200,25676606,adnkronos,Adnkronos,,"#Genova, ""grave ma stabile 18enne con trombosi dopo #vaccino"" anti-Covid.  https://t.co/uIcRB7fYTr",it,[],['https://www.adnkronos.com/genova-grave-ma-stabile-18enne-con-trombosi-dopo-vaccino-anti-covid_5rUJ2XAsJr8BhJjaHMzlQ4'],[],15,45,44,"['genova', 'vaccino']",[],https://twitter.com/Adnkronos/status/1401813690463264769,False,,0,,,,,,,,[],,,,
16,1401809794982371329,1401809794982371328,2021-06-07 09:54:34 ora legale Europa occidentale,2021-06-07,09:54:34,200,994166183279644672,regione_sicilia,Regione Siciliana,,"#Vaccini, in #Sicilia boom di prime dosi; @ruggerorazza: ""Pronta convenzione con #farmacie""   https://t.co/8C1z7v7Sj0  #stopCovid #vaccino #Coronavirus #CoronavirusSicilia #CoronavirusItalia #Covid19 #Covid19Italia  https://t.co/uhaJE60MVN",it,"[{'screen_name': 'ruggerorazza', 'name': 'ruggero razza', 'id': '67706268'}]",['http://pti.regione.sicilia.it/portal/page/portal/PIR_PORTALE/PIR_IlPresidente/PIR_Archivio/PIR_2021/PIR_VacciniSiciliaboomprimedosiRazzaProntaconvenzionfarmacie'],['https://pbs.twimg.com/media/E3Q6krCWUAEe-Lw.jpg'],0,3,3,"['vaccini', 'sicilia', 'farmacie', 'stopcovid', 'vaccino', 'coronavirus', 'coronavirussicilia', 'coronavirusitalia', 'covid19', 'covid19italia']",[],https://twitter.com/Regione_Sicilia/status/1401809794982371329,False,,1,https://pbs.twimg.com/media/E3Q6krCWUAEe-Lw.jpg,,,,,,,[],,,,
17,1401803210768236555,1401803210768236544,2021-06-07 09:28:24 ora legale Europa occidentale,2021-06-07,09:28:24,200,101602652,augussori,Luigi Augussori,,"Prima dose di #vaccino fatta, all’hub della Fiera di Lodi.  Complimenti per la rapidità e l’organizzazione. Un caloroso plauso agli instancabili volontari!!!  https://t.co/trC8gLfJdI",it,[],[],['https://pbs.twimg.com/media/E3Q0lUSXIAIyhs2.jpg'],0,0,1,['vaccino'],[],https://twitter.com/augussori/status/1401803210768236555,False,,1,https://pbs.twimg.com/media/E3Q0lUSXIAIyhs2.jpg,,,,,,,[],,,,
18,1401773239974694912,1401773239974694912,2021-06-07 07:29:18 ora legale Europa occidentale,2021-06-07,07:29:18,200,420351046,sole24ore,IlSole24ORE,,"🔸 Quante persone si sono re-infettate dopo il #vaccino? Cosa dicono i dati Iss:  https://t.co/iyFy8399Je. 📝 L'età mediana delle persone vaccinate con una diagnosi è di 57 anni. ✍🏻 L'analisi completa su 24+, l'informazione premium del #Sole24Ore.  https://t.co/KlrM8b4FJN",it,[],['https://bit.ly/3inByIW'],['https://pbs.twimg.com/media/E3QZVWSXwAAxQAn.jpg'],0,2,0,"['vaccino', 'sole24ore']",[],https://twitter.com/sole24ore/status/1401773239974694912,False,,1,https://pbs.twimg.com/media/E3QZVWSXwAAxQAn.jpg,,,,,,,[],,,,
0,1402377967410556928,1402377967410556928,2021-06-08 23:32:17 ora legale Europa occidentale,2021-06-08,23:32:17,200,54717228,ilmeteoit,IL METEO.it,,"#VACCINO #COVID: #Johnson e #Johnson, è #PERFETTO per una specifica fascia d'età secondo il prof. #Bassetti  https://t.co/IQzkhhRz1y",it,[],['https://www.ilmeteo.it/notizie/vaccino-covid-johnson-e-johnson-perfetto-per-una-specifica-fascia-det-secondo-il-prof-bassetti-152535'],[],0,0,1,"['vaccino', 'covid', 'johnson', 'johnson', 'perfetto', 'bassetti']",[],https://twitter.com/ilmeteoit/status/1402377967410556928,False,,0,,,,,,,,[],,,,
1,1402350981900378116,1402350981900378112,2021-06-08 21:45:03 ora legale Europa occidentale,2021-06-08,21:45:03,200,25676606,adnkronos,Adnkronos,,"#Vaccino #Covid, Speranza: ""Rari casi avversi non mettono in discussione sicurezza"".  https://t.co/A4zY1GeqvP",it,[],['https://www.adnkronos.com/vaccino-covid-speranza-rari-casi-avversi-non-mettono-in-discussione-sicurezza_5hfdk432aLXweiWVu0Zu0'],[],194,30,63,"['vaccino', 'covid']",[],https://twitter.com/Adnkronos/status/1402350981900378116,False,,0,,,,,,,,[],,,,
2,1402328332683907076,1402328332683907072,2021-06-08 20:15:03 ora legale Europa occidentale,2021-06-08,20:15:03,200,25676606,adnkronos,Adnkronos,,"#Vaccino #Covid e #terzadose, Fedriga: ""Regioni pronte"".  https://t.co/O3gOr8WCOF",it,[],['https://www.adnkronos.com/vaccino-covid-e-terza-dose-fedriga-regioni-pronte_6XcHJDq8Wil1UX8viaTszC'],[],4,3,3,"['vaccino', 'covid', 'terzadose']",[],https://twitter.com/Adnkronos/status/1402328332683907076,False,,0,,,,,,,,[],,,,
3,1402325113027104768,1402325113027104768,2021-06-08 20:02:15 ora legale Europa occidentale,2021-06-08,20:02:15,200,54717228,ilmeteoit,IL METEO.it,,#VACCINO #ASTRAZENECA: rischio #TROMBOSI più alto per chi ha avuto il #COVID  https://t.co/yGSamhzyOS,it,[],['https://www.ilmeteo.it/notizie/vaccino-astrazeneca-il-rischio-trombosi-molto-pi-alto-per-chi-si-ammala-di-covid-lo-dice-uno-studio-075518'],[],0,0,1,"['vaccino', 'astrazeneca', 'trombosi', 'covid']",[],https://twitter.com/ilmeteoit/status/1402325113027104768,False,,0,,,,,,,,[],,,,
4,1402318955822387207,1402318955822387200,2021-06-08 19:37:47 ora legale Europa occidentale,2021-06-08,19:37:47,200,138682072,ticinonline,Ticinonline,,"Ora, non ci sono problemi di approvvigionamento #lombardia  #ritorno  #passato  #iniezione  #vaccino  #covid19  #coronavirus  #italia  #dose  #somministrazione  #pandemia  #estero  https://t.co/5MCxG5HIl9",it,[],['https://www.tio.ch/1516275'],[],0,0,0,"['lombardia', 'ritorno', 'passato', 'iniezione', 'vaccino', 'covid19', 'coronavirus', 'italia', 'dose', 'somministrazione', 'pandemia', 'estero']",[],https://twitter.com/Ticinonline/status/1402318955822387207,False,,0,,,,,,,,[],,,,
5,1402317558242553862,1402317558242553856,2021-06-08 19:32:14 ora legale Europa occidentale,2021-06-08,19:32:14,200,54717228,ilmeteoit,IL METEO.it,,#COVID: nel #TREVIGIANO #MUORE dopo il #VACCINO #PFIZER  https://t.co/iUOXkLi6j8,it,[],['https://www.ilmeteo.it/notizie/covid-muore-dopo-la-seconda-dose-del-vaccino-pfizer-accaduto-nel-trevigiano-i-dettagli-075228'],[],2,1,1,"['covid', 'trevigiano', 'muore', 'vaccino', 'pfizer']",[],https://twitter.com/ilmeteoit/status/1402317558242553862,False,,0,,,,,,,,[],,,,
6,1402307495612321795,1402307495612321792,2021-06-08 18:52:15 ora legale Europa occidentale,2021-06-08,18:52:15,200,54717228,ilmeteoit,IL METEO.it,,#VACCINO: #PROTEZIONE nel tempo anche solo con la #PRIMA #DOSE  https://t.co/tquyNdA1IN,it,[],['https://www.ilmeteo.it/notizie/covid-vaccino-la-protezione-si-protrae-nel-tempo-anche-con-la-sola-prima-dose-lo-conferma-uno-studio-delliss-104003'],[],0,0,0,"['vaccino', 'protezione', 'prima', 'dose']",[],https://twitter.com/ilmeteoit/status/1402307495612321795,False,,0,,,,,,,,[],,,,
7,1402279211742736385,1402279211742736384,2021-06-08 16:59:51 ora legale Europa occidentale,2021-06-08,16:59:51,200,2530314205,m5s_europa,M5S Europa,,"Grazie al #vaccino, #Pfizer registra ricavi in aumento del 45% rispetto al 2020. #AstraZeneca ha raddoppiato l'utile netto, quello di #JohnsonandJohnson è cresciuto del 6,9%. La ricerca sui vaccini è stata finanziata con soldi pubblici. Ora sospendiamo i brevetti @MarioFurore",it,"[{'screen_name': 'mariofurore', 'name': 'mario furore', 'id': '106548241'}]",[],[],8,28,88,"['vaccino', 'pfizer', 'astrazeneca', 'johnsonandjohnson']",[],https://twitter.com/M5S_Europa/status/1402279211742736385,False,,0,,,,,,,,[],,,,
8,1402268935823802376,1402268935823802368,2021-06-08 16:19:01 ora legale Europa occidentale,2021-06-08,16:19:01,200,56674519,reglombardia,Regione Lombardia,,#LNews #vaccine   Dal 28 giugno richiamo #vaccino anti-#Covid sarà proposto dal 21° giorno per #Pfizer e dal 28° per #Moderna. Rimane limite di 42 giorni per effettuare seconda dose come da Scheda Tecnica.  👉  https://t.co/WKsN3BQt6S  @FontanaPres #COVID19 #Covid #coronavirus,it,"[{'screen_name': 'fontanapres', 'name': 'attilio fontana', 'id': '950339099344494594'}]",['https://www.lombardianotizie.online/seconda-dose-vaccinazione'],[],13,6,19,"['lnews', 'vaccine', 'vaccino', 'covid', 'pfizer', 'moderna', 'covid19', 'covid', 'coronavirus']",[],https://twitter.com/RegLombardia/status/1402268935823802376,False,,0,,,,,,,,[],,,,
9,1402245122511810563,1402245122511810560,2021-06-08 14:44:24 ora legale Europa occidentale,2021-06-08,14:44:24,200,350878319,bravoalvin,Alvin,,Vaccinato ✅  Pronti per ripartire! #vaccino #bravoalvin #celastiamofacendo  https://t.co/Pempkuwxie,it,[],['https://www.instagram.com/p/CP3BHVwnpYV/?utm_medium=twitter'],[],2,0,9,"['vaccino', 'bravoalvin', 'celastiamofacendo']",[],https://twitter.com/bravoAlvin/status/1402245122511810563,False,,0,,,,,,,,[],,,,
10,1402244022421364736,1402244022421364736,2021-06-08 14:40:02 ora legale Europa occidentale,2021-06-08,14:40:02,200,25676606,adnkronos,Adnkronos,,"#Vaccino Pfizer e Moderna, in #Lombardia si accorciano tempi per la seconda dose. #covid  https://t.co/CrP2ETb030",it,[],['https://www.adnkronos.com/seconda-dose-vaccino-pfizer-e-moderna-in-lombardia-si-accorciano-tempi_2KBlFkB7E7bKrePslQrsbm'],[],2,3,2,"['vaccino', 'lombardia', 'covid']",[],https://twitter.com/Adnkronos/status/1402244022421364736,False,,0,,,,,,,,[],,,,
11,1402239633627430918,1402239633627430912,2021-06-08 14:22:35 ora legale Europa occidentale,2021-06-08,14:22:35,200,67006079,1giornodapecora,Un Giorno da Pecora,,"#ugdp @azangrillo #vaccino #AstraZeneca ai tredicenni? Non è il mio argomento, ricevo cento mail al giorno da persone che mi fanno quesiti su questi temi. Io mi fido di Figliuolo, non è medico ma ben informato, se dà indicazioni di un certo tipo mi fido.",it,"[{'screen_name': 'azangrillo', 'name': 'alberto zangrillo', 'id': '920750804'}]",[],[],12,2,24,"['ugdp', 'vaccino', 'astrazeneca']",[],https://twitter.com/1giornodapecora/status/1402239633627430918,False,,0,,,,,,,,[],,,,
12,1402226972395290634,1402226972395290624,2021-06-08 13:32:16 ora legale Europa occidentale,2021-06-08,13:32:16,200,54717228,ilmeteoit,IL METEO.it,,"#PREGLIASCO: ""CHI si fa le #CANNE può fare il #VACCINO senza problemi!""  https://t.co/M0DoPfqgsL",it,[],['https://www.ilmeteo.it/notizie/pregliasco-chi-si-fa-le-canne-pu-fare-il-vaccino-anti-covid-senza-problemi-i-dettagli-121450'],[],0,0,1,"['pregliasco', 'canne', 'vaccino']",[],https://twitter.com/ilmeteoit/status/1402226972395290634,False,,0,,,,,,,,[],,,,
13,1402219422387945475,1402219422387945472,2021-06-08 13:02:16 ora legale Europa occidentale,2021-06-08,13:02:16,200,54717228,ilmeteoit,IL METEO.it,,"18 enne colpita da #TROMBOSI dopo #VACCINO #ASTRAZENECA, si valutano #CORRELAZIONI  https://t.co/9hcaWBnVEo",it,[],['https://www.ilmeteo.it/notizie/covid-ragazza-operata-per-trombosi-dopo-astrazeneca-si-valutano-eventuali-correlazioni-con-il-vaccino-090028'],[],0,1,2,"['trombosi', 'vaccino', 'astrazeneca', 'correlazioni']",[],https://twitter.com/ilmeteoit/status/1402219422387945475,False,,0,,,,,,,,[],,,,
0,1402680400686862338,1402680400686862336,2021-06-09 19:34:02 ora legale Europa occidentale,2021-06-09,19:34:02,200,402894474,gerrygreco,Gerardo Greco,,"#Sileri :""Se c'è modo nel luogo di #vacanza di fare il richiamo del #vaccino ci sarà flessibilità"" #Costa: ""#Greenpass rilancio per il turismo"".  Ascolta l'intera puntata di #Metropolis. 🎧🎧   https://t.co/ktuviqtcWZ  https://t.co/TmD3GTzD7t",it,[],['https://www.repubblica.it/podcast/metropolis/?ref=RHTP-BH-I293269148-P2-S9-T1'],['https://pbs.twimg.com/media/E3dSYf5WUAUUkW-.jpg'],0,0,0,"['sileri', 'vacanza', 'vaccino', 'costa', 'greenpass', 'metropolis']",[],https://twitter.com/gerrygreco/status/1402680400686862338,False,,1,https://pbs.twimg.com/media/E3dSYf5WUAUUkW-.jpg,,,,,,,[],,,,
1,1402679955557916679,1402679955557916672,2021-06-09 19:32:16 ora legale Europa occidentale,2021-06-09,19:32:16,200,54717228,ilmeteoit,IL METEO.it,,Il #VACCINO #PFIZER provoca #MIOCARDITE tra i #Giovani  https://t.co/SaTPlB4B7y,it,[],['https://www.ilmeteo.it/notizie/vaccino-pfizer-casi-di-miocardite-tra-i-giovani-lo-ha-reso-noto-lo-studio-israeliano-i-dettagli-073801'],[],1,1,1,"['vaccino', 'pfizer', 'miocardite', 'giovani']",[],https://twitter.com/ilmeteoit/status/1402679955557916679,False,,0,,,,,,,,[],,,,
2,1402654251206258690,1402654251206258688,2021-06-09 17:50:08 ora legale Europa occidentale,2021-06-09,17:50:08,200,781790534553702400,regionetoscana,Regione Toscana,,#covid19 #coronavirus Anche i non iscritti al #Ssn possono registrarsi sul portale per poi accedere alla somministrazione del #vaccino. Una volta registrati sarete contattati dalle #Asl di riferimento territoriale   https://t.co/U8T52bor5W @ARSToscana @Usltoscsudest @uslnordovest  https://t.co/dfH5Xuh1SJ,it,"[{'screen_name': 'arstoscana', 'name': 'ars toscana', 'id': '1251415410'}, {'screen_name': 'usltoscsudest', 'name': 'usltoscanasudest', 'id': '1010826339597869056'}, {'screen_name': 'uslnordovest', 'name': 'usltoscananordovest', 'id': '752464856125693952'}]",['https://bit.ly/3pyzj6S'],['https://pbs.twimg.com/media/E3c6m9MXEAQDDx9.jpg'],1,4,8,"['covid19', 'coronavirus', 'ssn', 'vaccino', 'asl']",[],https://twitter.com/regionetoscana/status/1402654251206258690,False,,1,https://pbs.twimg.com/media/E3c6m9MXEAQDDx9.jpg,,,,,,,[],,,,
3,1402642599480078340,1402642599480078336,2021-06-09 17:03:50 ora legale Europa occidentale,2021-06-09,17:03:50,200,4844931544,tgrraimolise,Tgr Rai Molise,,"Per proteggersi dal rischio di puntura degli #insetti, in #Molise le persone allergiche sono costrette a pagare il #vaccino #IoSeguoTgr   https://t.co/do7rv9pMcg",it,[],['https://www.rainews.it/tgr/molise/video/2021/06/mol-salute-vaccini-allergie-regione-067c3aba-f5c4-4b37-aaf9-a0fc7e081ea7.html?wt_mc=2.social.tw.redtgrmolise_mol-salute-vaccini-allergie-regione.&wt'],[],0,1,0,"['insetti', 'molise', 'vaccino', 'ioseguotgr']",[],https://twitter.com/TgrRaiMolise/status/1402642599480078340,False,,0,,,,,,,,[],,,,
4,1402621513010978818,1402621513010978816,2021-06-09 15:40:02 ora legale Europa occidentale,2021-06-09,15:40:02,200,25676606,adnkronos,Adnkronos,,"#Astrazeneca, 34enne ricoverata a Genova con trombosi dopo #vaccino.  https://t.co/9EuYXqeTnS",it,[],['https://www.adnkronos.com/genova-34enne-ricoverata-con-trombosi-dopo-vaccino-astrazeneca_1bLgn2FPf3Sl0GvXerxw7u'],[],30,71,105,"['astrazeneca', 'vaccino']",[],https://twitter.com/Adnkronos/status/1402621513010978818,False,,0,,,,,,,,[],,,,
5,1402604091432488963,1402604091432488960,2021-06-09 14:30:49 ora legale Europa occidentale,2021-06-09,14:30:49,200,2278995820,montecitorio,Camera dei deputati,,Le iniziative per assicurare velocemente l’esame delle domande di regolarizzazione da lavoratori stranieri anche per facilitarne l’accesso al #vaccino anti-Covid: il tema che il deputato @riccardomagi illustrerà alla Ministra Lamorgese  https://t.co/6ZM3beVcEO #Vaccini #OpenCamera  https://t.co/9fuerG4XZt,it,"[{'screen_name': 'riccardomagi', 'name': 'riccardo magi', 'id': '283026832'}]",['http://bit.ly/Interrogazioni_09062021'],['https://pbs.twimg.com/media/E3cL48kWUAMcCXH.png'],0,6,18,"['vaccino', 'vaccini', 'opencamera']",[],https://twitter.com/Montecitorio/status/1402604091432488963,False,,1,https://pbs.twimg.com/media/E3cL48kWUAMcCXH.png,,,,,,,[],,,,
6,1402583753667481605,1402583753667481600,2021-06-09 13:10:00 ora legale Europa occidentale,2021-06-09,13:10:00,200,299601677,euractivitalia,EURACTIV Italia,,"L'#Europa ha esportato metà delle dosi di #vaccino anti #Covid prodotte finora nel continente in oltre 90 Paesi, oltre 300 milioni, ha ricordato la presidente della #CommissioneUE @vonderleyen.   https://t.co/EzECR6WErS",it,"[{'screen_name': 'vonderleyen', 'name': 'ursula von der leyen', 'id': '1146329871418843136'}]",['https://euractiv.it/section/salute/news/von-der-leyen-per-vaccinare-il-mondo-abbiamo-esportato-la-meta-dei-vaccini-prodotti-nellue/'],[],0,1,3,"['europa', 'vaccino', 'covid', 'commissioneue']",[],https://twitter.com/EURACTIVItalia/status/1402583753667481605,False,,0,,,,,,,,[],,,,
7,1402574453645664256,1402574453645664256,2021-06-09 12:33:02 ora legale Europa occidentale,2021-06-09,12:33:02,200,127230388,pazienti,Pazienti,,"#9Giugno, torniamo a parlare di #Covid e #vaccino per il contenimento del contagio del virus. Quanto si è protetti dopo solo una dose? Vediamolo insieme ⤵️   https://t.co/TYE6nBj2EG",it,[],['https://www.pazienti.it/news-di-salute/quanto-si-e-protetti-dal-covid-dopo-prima-dose-vaccino-08062021?utm_source=twitter&utm_medium=social&utm_campaign=prima-dose'],[],0,0,0,"['9giugno', 'covid', 'vaccino']",[],https://twitter.com/pazienti/status/1402574453645664256,False,,0,,,,,,,,[],,,,
8,1402570515995414532,1402570508365934592,2021-06-09 12:17:24 ora legale Europa occidentale,2021-06-09,12:17:24,200,434505068,darionardella,Dario Nardella,,Si parte con la Farmacia Comunale San Niccolò in via de’ Renai 9/r e la Farmacia Comunale Europa in viale Europa 191. Il #vaccino utilizzato sarà il Johnson &amp; Jonhson che prevede la somministrazione di una sola dose.  Maggiori informazioni su  https://t.co/iUeWzLWQWR  https://t.co/R8IdFQaU60,it,[],['http://farmaciecomunalifirenze.it'],['https://pbs.twimg.com/media/E3bucsiXMAI1tJ0.jpg'],2,1,14,['vaccino'],[],https://twitter.com/DarioNardella/status/1402570515995414532,False,,1,https://pbs.twimg.com/media/E3bucsiXMAI1tJ0.jpg,,,,,,,[],,,,
9,1402566146780499970,1402566146780499968,2021-06-09 12:00:02 ora legale Europa occidentale,2021-06-09,12:00:02,200,469398862,agenzia_dire,Agenzia DIRE,,"#Vaccino, #Figliuolo: “Quasi 48% italiani ha ricevuto la prima dose”.   https://t.co/B4q1hVgfKN",it,[],['https://www.dire.it/09-06-2021/642247-vaccino-figliuolo-quasi-48-italiani-ha-ricevuto-la-prima-dose/'],[],0,1,0,"['vaccino', 'figliuolo']",[],https://twitter.com/Agenzia_Dire/status/1402566146780499970,False,,0,,,,,,,,[],,,,
10,1402554310412718084,1402554310412718080,2021-06-09 11:13:00 ora legale Europa occidentale,2021-06-09,11:13:00,200,132456846,alpitourworld,Alpitour World,,"#GreenPass, gli ultimi aggiornamenti: avrà una validità di nove mesi e partirà dopo 15 giorni dalla prima dose #vaccino, oppure una validità di sei mesi in caso di guarigione certificata da #Covid con tampone molecolare.  https://t.co/vQUq2C7tQI",it,[],[],['https://pbs.twimg.com/media/E3bfpeVXMAETXlK.png'],0,1,5,"['greenpass', 'vaccino', 'covid']",[],https://twitter.com/AlpitourWorld/status/1402554310412718084,False,,1,https://pbs.twimg.com/media/E3bfpeVXMAETXlK.png,,,,,,,[],,,,
11,1402542623617867777,1402542623617867776,2021-06-09 10:26:34 ora legale Europa occidentale,2021-06-09,10:26:34,200,2373624002,regionelazio,Regione Lazio,,"Nella giornata di ieri 8 giugno, alla mezzanotte, sono state registrate 66mila somministrazioni di dosi di #vaccino in tutta la regione, un nuovo record.  La Campagna vaccinale prosegue rapida e l'organizzazione funziona.   Grazie a tutti per la collaborazione, insieme si vince.",it,[],[],[],1,1,35,['vaccino'],[],https://twitter.com/RegioneLazio/status/1402542623617867777,False,,0,,,,,,,,[],,,,
